times,power,evse_1_wh,evse_2_wh,evse_3_wh,evse_4_wh,evse_5_wh,evse_6_wh,evse_7_wh,evse_8_wh,evse_9_wh,pv_wh,pv_forecast_day_ahead_wh,pv_forecast_intraday_wh,active_sessions,available_cp,year,month,day,hour
2022-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,0
2022-01-01 00:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,0
2022-01-01 00:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,0
2022-01-01 00:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,0
2022-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,1
2022-01-01 01:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,1
2022-01-01 01:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,1
2022-01-01 01:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,1
2022-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,2
2022-01-01 02:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,2
2022-01-01 02:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,2
2022-01-01 02:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,2
2022-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,3
2022-01-01 03:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,3
2022-01-01 03:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,3
2022-01-01 03:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,3
2022-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,4
2022-01-01 04:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,4
2022-01-01 04:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,4
2022-01-01 04:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,4
2022-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,5
2022-01-01 05:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,5
2022-01-01 05:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,5
2022-01-01 05:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,5
2022-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,6
2022-01-01 06:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,6
2022-01-01 06:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,6
2022-01-01 06:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,6
2022-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,7
2022-01-01 07:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,7
2022-01-01 07:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,7
2022-01-01 07:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,7
2022-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-185.0,-158.0,-193.0,5,4,2022,1,5,8
2022-01-01 08:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-185.0,-158.0,-193.0,5,4,2022,1,5,8
2022-01-01 08:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-185.0,-158.0,-193.0,5,4,2022,1,5,8
2022-01-01 08:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-185.0,-158.0,-193.0,5,4,2022,1,5,8
2022-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-936.0,-418.0,-530.0,5,4,2022,1,5,9
2022-01-01 09:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-936.0,-418.0,-530.0,5,4,2022,1,5,9
2022-01-01 09:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-936.0,-418.0,-530.0,5,4,2022,1,5,9
2022-01-01 09:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-936.0,-418.0,-530.0,5,4,2022,1,5,9
2022-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1601.0,-723.0,-1007.0,5,4,2022,1,5,10
2022-01-01 10:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1601.0,-723.0,-1007.0,5,4,2022,1,5,10
2022-01-01 10:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1601.0,-723.0,-1007.0,5,4,2022,1,5,10
2022-01-01 10:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1601.0,-723.0,-1007.0,5,4,2022,1,5,10
2022-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1741.0,-1359.0,-2281.0,5,4,2022,1,5,11
2022-01-01 11:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1741.0,-1359.0,-2281.0,5,4,2022,1,5,11
2022-01-01 11:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1741.0,-1359.0,-2281.0,5,4,2022,1,5,11
2022-01-01 11:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1741.0,-1359.0,-2281.0,5,4,2022,1,5,11
2022-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1525.0,-1572.0,-2362.0,5,4,2022,1,5,12
2022-01-01 12:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1525.0,-1572.0,-2362.0,5,4,2022,1,5,12
2022-01-01 12:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1525.0,-1572.0,-2362.0,5,4,2022,1,5,12
2022-01-01 12:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1525.0,-1572.0,-2362.0,5,4,2022,1,5,12
2022-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-768.0,-1320.0,-1542.0,5,4,2022,1,5,13
2022-01-01 13:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-768.0,-1320.0,-1542.0,5,4,2022,1,5,13
2022-01-01 13:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-768.0,-1320.0,-1542.0,5,4,2022,1,5,13
2022-01-01 13:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-768.0,-1320.0,-1542.0,5,4,2022,1,5,13
2022-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-490.0,-462.0,-466.0,5,4,2022,1,5,14
2022-01-01 14:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-490.0,-462.0,-466.0,5,4,2022,1,5,14
2022-01-01 14:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-490.0,-462.0,-466.0,5,4,2022,1,5,14
2022-01-01 14:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-490.0,-462.0,-466.0,5,4,2022,1,5,14
2022-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-31.0,-118.0,-113.0,5,4,2022,1,5,15
2022-01-01 15:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-31.0,-118.0,-113.0,5,4,2022,1,5,15
2022-01-01 15:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-31.0,-118.0,-113.0,5,4,2022,1,5,15
2022-01-01 15:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-31.0,-118.0,-113.0,5,4,2022,1,5,15
2022-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,16
2022-01-01 16:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,16
2022-01-01 16:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,16
2022-01-01 16:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,16
2022-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,17
2022-01-01 17:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,17
2022-01-01 17:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,17
2022-01-01 17:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,17
2022-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,18
2022-01-01 18:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,18
2022-01-01 18:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,18
2022-01-01 18:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,18
2022-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,19
2022-01-01 19:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,19
2022-01-01 19:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,19
2022-01-01 19:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,19
2022-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,20
2022-01-01 20:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,20
2022-01-01 20:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,20
2022-01-01 20:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,20
2022-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,21
2022-01-01 21:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,21
2022-01-01 21:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,21
2022-01-01 21:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,21
2022-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,22
2022-01-01 22:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,22
2022-01-01 22:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,22
2022-01-01 22:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,22
2022-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,23
2022-01-01 23:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,23
2022-01-01 23:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,23
2022-01-01 23:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,5,23
2022-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,0
2022-01-02 00:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,0
2022-01-02 00:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,0
2022-01-02 00:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,0
2022-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,1
2022-01-02 01:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,1
2022-01-02 01:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,1
2022-01-02 01:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,1
2022-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,2
2022-01-02 02:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,2
2022-01-02 02:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,2
2022-01-02 02:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,2
2022-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,3
2022-01-02 03:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,3
2022-01-02 03:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,3
2022-01-02 03:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,3
2022-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,4
2022-01-02 04:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,4
2022-01-02 04:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,4
2022-01-02 04:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,4
2022-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,5
2022-01-02 05:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,5
2022-01-02 05:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,5
2022-01-02 05:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,5
2022-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,6
2022-01-02 06:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,6
2022-01-02 06:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,6
2022-01-02 06:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,6
2022-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,7
2022-01-02 07:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,7
2022-01-02 07:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,7
2022-01-02 07:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,7
2022-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-0.022,-158.0,-145.0,5,4,2022,1,6,8
2022-01-02 08:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-0.022,-158.0,-145.0,5,4,2022,1,6,8
2022-01-02 08:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-0.022,-158.0,-145.0,5,4,2022,1,6,8
2022-01-02 08:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-0.022,-158.0,-145.0,5,4,2022,1,6,8
2022-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-579.0,-417.0,-420.0,5,4,2022,1,6,9
2022-01-02 09:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-579.0,-417.0,-420.0,5,4,2022,1,6,9
2022-01-02 09:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-579.0,-417.0,-420.0,5,4,2022,1,6,9
2022-01-02 09:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-579.0,-417.0,-420.0,5,4,2022,1,6,9
2022-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1515.0,-754.0,-1024.0,5,4,2022,1,6,10
2022-01-02 10:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1515.0,-754.0,-1024.0,5,4,2022,1,6,10
2022-01-02 10:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1515.0,-754.0,-1024.0,5,4,2022,1,6,10
2022-01-02 10:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1515.0,-754.0,-1024.0,5,4,2022,1,6,10
2022-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1375.0,-1401.0,-2492.0,5,4,2022,1,6,11
2022-01-02 11:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1375.0,-1401.0,-2492.0,5,4,2022,1,6,11
2022-01-02 11:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1375.0,-1401.0,-2492.0,5,4,2022,1,6,11
2022-01-02 11:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-1375.0,-1401.0,-2492.0,5,4,2022,1,6,11
2022-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-466.0,-1623.0,-2288.0,5,4,2022,1,6,12
2022-01-02 12:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-466.0,-1623.0,-2288.0,5,4,2022,1,6,12
2022-01-02 12:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-466.0,-1623.0,-2288.0,5,4,2022,1,6,12
2022-01-02 12:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-466.0,-1623.0,-2288.0,5,4,2022,1,6,12
2022-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-664.0,-1245.0,-1340.0,5,4,2022,1,6,13
2022-01-02 13:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-664.0,-1245.0,-1340.0,5,4,2022,1,6,13
2022-01-02 13:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-664.0,-1245.0,-1340.0,5,4,2022,1,6,13
2022-01-02 13:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-664.0,-1245.0,-1340.0,5,4,2022,1,6,13
2022-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-602.0,-391.0,-401.0,5,4,2022,1,6,14
2022-01-02 14:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-602.0,-391.0,-401.0,5,4,2022,1,6,14
2022-01-02 14:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-602.0,-391.0,-401.0,5,4,2022,1,6,14
2022-01-02 14:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-602.0,-391.0,-401.0,5,4,2022,1,6,14
2022-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,-7.3,-73.0,-73.0,5,4,2022,1,6,15
2022-01-02 15:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,-7.3,-73.0,-73.0,5,4,2022,1,6,15
2022-01-02 15:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,-7.3,-73.0,-73.0,5,4,2022,1,6,15
2022-01-02 15:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,-7.3,-73.0,-73.0,5,4,2022,1,6,15
2022-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,16
2022-01-02 16:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,16
2022-01-02 16:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,16
2022-01-02 16:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,16
2022-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,17
2022-01-02 17:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,17
2022-01-02 17:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,17
2022-01-02 17:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,17
2022-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,18
2022-01-02 18:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,18
2022-01-02 18:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,18
2022-01-02 18:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,18
2022-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,19
2022-01-02 19:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,19
2022-01-02 19:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,19
2022-01-02 19:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,19
2022-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,20
2022-01-02 20:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,20
2022-01-02 20:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,20
2022-01-02 20:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,20
2022-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,21
2022-01-02 21:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,21
2022-01-02 21:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,21
2022-01-02 21:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,21
2022-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,22
2022-01-02 22:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,22
2022-01-02 22:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,22
2022-01-02 22:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,22
2022-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,23
2022-01-02 23:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,23
2022-01-02 23:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,23
2022-01-02 23:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,6,23
2022-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,0
2022-01-03 00:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,0
2022-01-03 00:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,0
2022-01-03 00:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,0
2022-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,1
2022-01-03 01:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,1
2022-01-03 01:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,1
2022-01-03 01:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,1
2022-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,2
2022-01-03 02:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,2
2022-01-03 02:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,2
2022-01-03 02:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,2
2022-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,3
2022-01-03 03:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,3
2022-01-03 03:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,3
2022-01-03 03:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,3
2022-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,4
2022-01-03 04:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,4
2022-01-03 04:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,4
2022-01-03 04:45:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,4
2022-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,5
2022-01-03 05:15:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,5
2022-01-03 05:30:00,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,5,4,2022,1,0,5
